id,thread_id,customer_id,company_id,event_type,actor_type,actor_id,payload_summary,occurred_at
f1db5229-b240-4953-a756-de0753eff71f,0bcd085a-11a3-4b70-8407-62537387a175,42d2881e-2577-4af6-b289-9e8a04fedcd4,e78330b1-cc33-46ce-b240-65f81170b97f,thread_created,user,08d1a7a3-661b-440a-9110-f61bb32b242e,,2026-05-01T19:14:21Z
0a5dd50e-e49f-452f-82ac-b23242873762,0bcd085a-11a3-4b70-8407-62537387a175,42d2881e-2577-4af6-b289-9e8a04fedcd4,e78330b1-cc33-46ce-b240-65f81170b97f,note_created,user,08d1a7a3-661b-440a-9110-f61bb32b242e,,2026-05-01T22:30:21Z
90803df6-70ce-4576-9dd9-f4a0e08659c4,0bcd085a-11a3-4b70-8407-62537387a175,42d2881e-2577-4af6-b289-9e8a04fedcd4,e78330b1-cc33-46ce-b240-65f81170b97f,message_sent,customer,bb4570f2-6111-4844-8252-68c463eec2de,,2026-05-01T22:52:21Z
67ddddb6-cd6d-4607-8ee6-346bdea039b4,a37ea21f-d91b-4539-8314-9ee480c86432,afff44c1-54f3-4833-9a1f-ad4590599d87,07d7f730-7f40-4bc3-91a6-9d47190e0f43,thread_assignment_transitioned,machine,08d1a7a3-661b-440a-9110-f61bb32b242e,,2026-06-03T16:30:38Z
cac0b029-7d9a-4184-8573-9e3b3e222671,a37ea21f-d91b-4539-8314-9ee480c86432,afff44c1-54f3-4833-9a1f-ad4590599d87,07d7f730-7f40-4bc3-91a6-9d47190e0f43,thread_assignment_transitioned,machine,360fa787-3ca5-4e8a-81ff-edd32dd38868,,2026-06-03T16:57:38Z
f6e6ea1a-b9c0-4e4e-a43b-7fe90e153e68,a37ea21f-d91b-4539-8314-9ee480c86432,afff44c1-54f3-4833-9a1f-ad4590599d87,07d7f730-7f40-4bc3-91a6-9d47190e0f43,thread_status_transitioned,customer,91823e77-7d0d-4150-a58a-2e5b8dde2c5f,,2026-06-03T17:49:38Z
ec25b06e-25c0-4f79-8f34-389a10ebaa66,fb82d21e-ef3a-4d00-a072-63d945b62220,75657e47-196f-4741-b31a-40d61040aa6c,2ee593d5-685d-4d48-8897-1131aa33217e,thread_assignment_transitioned,customer,360fa787-3ca5-4e8a-81ff-edd32dd38868,,2026-03-21T04:21:24Z
b25d94a9-000e-49e8-acfe-bbc02284b969,fb82d21e-ef3a-4d00-a072-63d945b62220,75657e47-196f-4741-b31a-40d61040aa6c,2ee593d5-685d-4d48-8897-1131aa33217e,thread_escalated,customer,08d1a7a3-661b-440a-9110-f61bb32b242e,,2026-03-21T04:17:24Z
e0237248-f610-42ff-bb61-7608b58656ce,fb82d21e-ef3a-4d00-a072-63d945b62220,75657e47-196f-4741-b31a-40d61040aa6c,2ee593d5-685d-4d48-8897-1131aa33217e,message_sent,user,4baa41eb-c66d-4749-bd93-fa564b58816d,,2026-03-21T06:40:24Z
97b490fa-5b65-428e-b702-c613879cb035,fb82d21e-ef3a-4d00-a072-63d945b62220,75657e47-196f-4741-b31a-40d61040aa6c,2ee593d5-685d-4d48-8897-1131aa33217e,thread_assignment_transitioned,user,bb4570f2-6111-4844-8252-68c463eec2de,,2026-03-21T04:28:24Z
00116fe2-4ddb-439a-bf35-85e8ad1fecd7,fb82d21e-ef3a-4d00-a072-63d945b62220,75657e47-196f-4741-b31a-40d61040aa6c,2ee593d5-685d-4d48-8897-1131aa33217e,message_received,customer,91823e77-7d0d-4150-a58a-2e5b8dde2c5f,,2026-03-21T05:25:24Z
756c21e8-5dd2-44d5-96b0-9fb2d3caccfd,06ef220a-0f0d-4e17-b644-bb120490bcbb,36847ac5-ba9f-43cd-9f8f-171f5f45913c,a56ba357-317b-44aa-bdc6-4194af072333,thread_priority_changed,customer,fe6e98c0-959f-43a4-9cca-a1ce33cf76e7,,2026-05-19T03:48:39Z
514da7af-47a3-48ff-87c3-789282cd8353,06ef220a-0f0d-4e17-b644-bb120490bcbb,36847ac5-ba9f-43cd-9f8f-171f5f45913c,a56ba357-317b-44aa-bdc6-4194af072333,thread_assignment_transitioned,customer,0109815d-fbf2-4a22-8334-9d8ee93574b8,,2026-05-19T03:23:39Z
1c3f4aeb-53f5-414e-978a-9a25d04432d1,06ef220a-0f0d-4e17-b644-bb120490bcbb,36847ac5-ba9f-43cd-9f8f-171f5f45913c,a56ba357-317b-44aa-bdc6-4194af072333,thread_status_transitioned,user,360fa787-3ca5-4e8a-81ff-edd32dd38868,,2026-05-19T05:07:39Z
6f61160e-d18b-4d50-bd2b-953b824b5cf1,06ef220a-0f0d-4e17-b644-bb120490bcbb,36847ac5-ba9f-43cd-9f8f-171f5f45913c,a56ba357-317b-44aa-bdc6-4194af072333,thread_created,customer,bb4570f2-6111-4844-8252-68c463eec2de,,2026-05-19T03:59:39Z
d04eacb6-25ed-4068-90d4-23515e0067d9,e6585c5d-7e27-49d3-9a83-37a74cef0ad4,73ddbe14-3039-47fa-8360-1ec85bf1b519,c27ffcd2-e5a1-47c4-81f7-b1c6cba816c1,thread_escalated,customer,4baa41eb-c66d-4749-bd93-fa564b58816d,,2026-03-26T13:20:48Z
db0d6b4b-1ee9-4d1b-b966-f29ec09f0e6f,e6585c5d-7e27-49d3-9a83-37a74cef0ad4,73ddbe14-3039-47fa-8360-1ec85bf1b519,c27ffcd2-e5a1-47c4-81f7-b1c6cba816c1,thread_escalated,user,91823e77-7d0d-4150-a58a-2e5b8dde2c5f,,2026-03-26T13:04:48Z
eddd8bd7-21be-46db-aa81-5ef926cd3ae9,e6585c5d-7e27-49d3-9a83-37a74cef0ad4,73ddbe14-3039-47fa-8360-1ec85bf1b519,c27ffcd2-e5a1-47c4-81f7-b1c6cba816c1,thread_assignment_transitioned,customer,fe6e98c0-959f-43a4-9cca-a1ce33cf76e7,,2026-03-26T14:28:48Z
61b1df58-4f47-480f-8ff2-a99af05dcbdb,e6585c5d-7e27-49d3-9a83-37a74cef0ad4,73ddbe14-3039-47fa-8360-1ec85bf1b519,c27ffcd2-e5a1-47c4-81f7-b1c6cba816c1,thread_labels_changed,machine,91823e77-7d0d-4150-a58a-2e5b8dde2c5f,,2026-03-26T13:52:48Z
b4013eab-192b-4d86-92a6-db332ecc7402,e6585c5d-7e27-49d3-9a83-37a74cef0ad4,73ddbe14-3039-47fa-8360-1ec85bf1b519,c27ffcd2-e5a1-47c4-81f7-b1c6cba816c1,thread_priority_changed,user,f5c0cdf3-9712-47e4-bf81-66518780e95a,,2026-03-26T15:38:48Z
910d35e5-1083-4f6b-9ab0-696cb2710122,958a143d-413f-484d-82d1-6db1917ff85b,2aeaa0ba-1c7a-4d00-8098-1170b4f8a29b,e78330b1-cc33-46ce-b240-65f81170b97f,note_created,user,bb4570f2-6111-4844-8252-68c463eec2de,,2026-04-02T06:58:45Z
d53eab97-b955-42cf-bc83-1c3f4f002ecc,958a143d-413f-484d-82d1-6db1917ff85b,2aeaa0ba-1c7a-4d00-8098-1170b4f8a29b,e78330b1-cc33-46ce-b240-65f81170b97f,thread_created,customer,bb4570f2-6111-4844-8252-68c463eec2de,,2026-04-02T07:30:45Z
d4cc7a27-2cf0-4481-83b2-6b55d098ff6a,958a143d-413f-484d-82d1-6db1917ff85b,2aeaa0ba-1c7a-4d00-8098-1170b4f8a29b,e78330b1-cc33-46ce-b240-65f81170b97f,thread_created,user,4baa41eb-c66d-4749-bd93-fa564b58816d,,2026-04-02T07:18:45Z
8489ffad-6c0d-483d-a77e-b33cbdb284e1,958a143d-413f-484d-82d1-6db1917ff85b,2aeaa0ba-1c7a-4d00-8098-1170b4f8a29b,e78330b1-cc33-46ce-b240-65f81170b97f,message_sent,customer,bb4570f2-6111-4844-8252-68c463eec2de,,2026-04-02T08:08:45Z
b4a05f8d-1368-4f4d-8db9-332a112471b8,958a143d-413f-484d-82d1-6db1917ff85b,2aeaa0ba-1c7a-4d00-8098-1170b4f8a29b,e78330b1-cc33-46ce-b240-65f81170b97f,thread_assignment_transitioned,customer,91823e77-7d0d-4150-a58a-2e5b8dde2c5f,,2026-04-02T09:40:45Z
8bbcfe1c-17a2-4bdc-af57-5114d42b14d6,8bdcd622-62a0-46ee-92c5-7882b43ace6f,73ddbe14-3039-47fa-8360-1ec85bf1b519,c27ffcd2-e5a1-47c4-81f7-b1c6cba816c1,thread_priority_changed,customer,91823e77-7d0d-4150-a58a-2e5b8dde2c5f,,2026-04-27T04:11:30Z
671fbb91-068f-437b-a31b-c062bf73933f,8bdcd622-62a0-46ee-92c5-7882b43ace6f,73ddbe14-3039-47fa-8360-1ec85bf1b519,c27ffcd2-e5a1-47c4-81f7-b1c6cba816c1,thread_escalated,machine,f5c0cdf3-9712-47e4-bf81-66518780e95a,,2026-04-27T04:32:30Z
f93bea9a-fbe7-443c-9ca3-79e4ce7e316f,8bdcd622-62a0-46ee-92c5-7882b43ace6f,73ddbe14-3039-47fa-8360-1ec85bf1b519,c27ffcd2-e5a1-47c4-81f7-b1c6cba816c1,message_received,machine,0109815d-fbf2-4a22-8334-9d8ee93574b8,,2026-04-27T03:55:30Z
29a49760-45fb-40c6-bc1a-b8d0d33662b3,de70f0ae-c3c5-4a03-b880-6cb9879b744c,ce311c7e-393c-4e95-ae37-0ad6ad688626,2d46dc44-28ad-469f-b29a-5bcf7e1ba1d1,thread_status_transitioned,user,360fa787-3ca5-4e8a-81ff-edd32dd38868,,2026-04-19T18:48:03Z
c21a01b0-3ea1-414f-bd95-facac46b7a7b,de70f0ae-c3c5-4a03-b880-6cb9879b744c,ce311c7e-393c-4e95-ae37-0ad6ad688626,2d46dc44-28ad-469f-b29a-5bcf7e1ba1d1,thread_status_transitioned,machine,fe6e98c0-959f-43a4-9cca-a1ce33cf76e7,,2026-04-19T18:34:03Z
428a85f7-b604-412b-bb2b-227dd7c29e1d,59c0e513-8c93-4ff3-9b3b-a6415a1c0c28,7ce8846f-a343-47b9-bb5d-861ee58d6540,d820e09a-a298-49c3-8ce1-756486d1699e,note_created,machine,4baa41eb-c66d-4749-bd93-fa564b58816d,,2026-03-14T13:44:47Z
7e5a2899-9bab-4b59-b836-38080f5b9b8e,59c0e513-8c93-4ff3-9b3b-a6415a1c0c28,7ce8846f-a343-47b9-bb5d-861ee58d6540,d820e09a-a298-49c3-8ce1-756486d1699e,thread_labels_changed,machine,0109815d-fbf2-4a22-8334-9d8ee93574b8,,2026-03-14T13:44:47Z
8b978dca-6b13-40f8-a090-bf7b90d8ac26,054d9ae6-4fc6-4112-97d2-c7f8834bde0f,ee1a52ad-29fb-4b31-b33b-707e7cf68f7c,c27ffcd2-e5a1-47c4-81f7-b1c6cba816c1,thread_assignment_transitioned,machine,bb4570f2-6111-4844-8252-68c463eec2de,,2026-04-11T21:48:58Z
718170e3-8bbf-4f0b-bb04-1929bc8f4fe5,054d9ae6-4fc6-4112-97d2-c7f8834bde0f,ee1a52ad-29fb-4b31-b33b-707e7cf68f7c,c27ffcd2-e5a1-47c4-81f7-b1c6cba816c1,thread_priority_changed,customer,360fa787-3ca5-4e8a-81ff-edd32dd38868,,2026-04-11T23:02:58Z
6a3fe147-2557-40eb-85ce-42f3d2c18288,054d9ae6-4fc6-4112-97d2-c7f8834bde0f,ee1a52ad-29fb-4b31-b33b-707e7cf68f7c,c27ffcd2-e5a1-47c4-81f7-b1c6cba816c1,thread_created,customer,bb4570f2-6111-4844-8252-68c463eec2de,,2026-04-11T23:46:58Z
4eb54419-3206-458e-9aa5-b2090bb5a5f0,054d9ae6-4fc6-4112-97d2-c7f8834bde0f,ee1a52ad-29fb-4b31-b33b-707e7cf68f7c,c27ffcd2-e5a1-47c4-81f7-b1c6cba816c1,message_received,machine,4baa41eb-c66d-4749-bd93-fa564b58816d,,2026-04-12T00:43:58Z
fcfb8dd5-7788-480c-ada3-123f00d71fce,4cb35cb8-5e10-40be-a724-eb1c36f3c3ac,8ed1f424-2608-4159-8a80-d084ce347cd7,2ee593d5-685d-4d48-8897-1131aa33217e,message_sent,machine,fe6e98c0-959f-43a4-9cca-a1ce33cf76e7,,2026-05-30T12:27:12Z
8360dc49-43b9-48bf-a221-b80161351e20,4cb35cb8-5e10-40be-a724-eb1c36f3c3ac,8ed1f424-2608-4159-8a80-d084ce347cd7,2ee593d5-685d-4d48-8897-1131aa33217e,thread_created,user,fe6e98c0-959f-43a4-9cca-a1ce33cf76e7,,2026-05-30T12:58:12Z
f31edf44-17e8-4b92-8e3c-c102553e834e,c6472a97-6b5c-46d7-a841-ae4e9a28d198,2eb2d2f6-70d4-4fb0-8f17-88a3468770b4,2af242a5-22a2-4fb6-97f8-ba607401f8d9,thread_escalated,customer,4baa41eb-c66d-4749-bd93-fa564b58816d,,2026-03-24T07:12:52Z
f7c54be2-cccb-4c98-9f03-fb5779077fcd,c6472a97-6b5c-46d7-a841-ae4e9a28d198,2eb2d2f6-70d4-4fb0-8f17-88a3468770b4,2af242a5-22a2-4fb6-97f8-ba607401f8d9,message_received,user,4baa41eb-c66d-4749-bd93-fa564b58816d,,2026-03-24T07:00:52Z
7f5ebb27-b993-4385-915c-0551fc88f406,c6472a97-6b5c-46d7-a841-ae4e9a28d198,2eb2d2f6-70d4-4fb0-8f17-88a3468770b4,2af242a5-22a2-4fb6-97f8-ba607401f8d9,thread_status_transitioned,machine,bb4570f2-6111-4844-8252-68c463eec2de,,2026-03-24T08:08:52Z
